,image_name,fine_target,coarse_target,fine_fold,coarse_fold
15021,wolf_s_001683.png,97,8,4,1
15022,highway_s_000401.png,68,9,4,2
15023,palm_tree_s_001475.png,56,17,9,7
15024,rose_s_001029.png,70,2,10,8
15025,squirrel_s_000510.png,80,16,2,1
15026,squirrel_s_001043.png,80,16,5,1
15027,cloud_s_000781.png,23,10,5,2
15028,tv_s_000136.png,87,5,3,4
15029,rose_s_001173.png,70,2,2,4
15030,snake_s_000159.png,78,15,10,2
15031,poppy_s_001038.png,62,2,8,8
15032,crocodylus_niloticus_s_000231.png,27,15,8,8
15033,fur_seal_s_000710.png,72,0,1,3
15034,salix_alba_s_000115.png,96,17,7,2
15035,bed_s_001694.png,5,6,5,8
15036,bicycle_s_002132.png,8,18,9,7
15037,intercontinental_ballistic_missile_s_000045.png,69,19,10,5
15038,marmalade_orange_s_000290.png,53,4,8,6
15039,camel_s_000002.png,15,11,9,9
15040,forest_s_001174.png,33,10,3,8
15041,pot_s_000023.png,16,3,10,4
15042,tiger_beetle_s_001048.png,7,7,5,10
15043,house_mouse_s_001563.png,50,16,9,10
15044,computer_keyboard_s_000999.png,39,5,2,3
15045,butterfly_s_002176.png,14,7,10,2
15046,main_road_s_000319.png,68,9,9,10
15047,seville_orange_s_000679.png,53,4,4,10
15048,train_s_000284.png,90,18,8,1
15049,built_in_bed_s_001422.png,5,6,4,3
15050,crocodylus_niloticus_s_000622.png,27,15,3,10
15051,serengeti_s_001481.png,60,10,9,1
15052,crocodylus_niloticus_s_000164.png,27,15,5,6
15053,bed_s_000575.png,5,6,2,10
15054,pickup_s_000131.png,58,18,6,9
15055,tractor_s_000615.png,89,19,5,3
15056,kangaroo_s_000184.png,38,11,5,8
15057,lizard_s_001319.png,44,15,9,6
15058,armoire_s_000228.png,94,6,1,1
15059,turbot_s_000177.png,32,1,1,10
15060,pisanosaurus_s_000085.png,29,15,5,7
15061,masked_shrew_s_000043.png,74,16,2,2
15062,porcupine_s_001049.png,63,12,6,7
15063,castor_fiber_s_000882.png,4,0,7,3
15064,video_s_000234.png,87,5,9,4
15065,cattle_s_000756.png,19,11,1,4
15066,crocodile_s_000171.png,27,15,4,2
15067,rose_s_001111.png,70,2,10,6
15068,cattle_s_000629.png,19,11,7,10
15069,train_s_001851.png,90,18,10,10
15070,pickup_s_000698.png,58,18,9,6
15071,chimp_s_000151.png,21,11,2,2
15072,seal_s_002003.png,72,0,4,5
15073,castor_fiber_s_000726.png,4,0,5,6
15074,silver_maple_s_000667.png,47,17,2,5
15075,poppy_s_001274.png,62,2,5,8
15076,rainbow_trout_s_001744.png,91,1,8,10
15077,phone_s_001527.png,86,5,8,7
15078,lamp_s_001229.png,40,5,1,2
15079,pine_s_000723.png,59,17,4,1
15080,argiope_aurantia_s_000023.png,79,13,6,6
15081,footbridge_s_000221.png,12,9,7,10
15082,raccoon_s_001490.png,66,12,3,8
15083,minibike_s_000218.png,48,18,1,6
15084,ceratopsian_s_000528.png,29,15,2,4
15085,red_delicious_s_000282.png,0,4,10,6
15086,brown_snail_s_000030.png,77,13,1,10
15087,red_fox_s_000499.png,34,12,7,4
15088,carpenter_bee_s_000353.png,6,7,2,9
15089,alp_s_000446.png,49,10,8,3
15090,camel_s_000919.png,15,11,5,10
15091,disciotis_venosa_s_000076.png,51,4,8,3
15092,shark_s_001188.png,73,1,2,10
15093,shark_s_001901.png,73,1,9,2
15094,oilcan_s_001417.png,16,3,10,2
15095,skunk_s_000835.png,75,12,3,4
15096,halibut_s_000105.png,32,1,4,5
15097,beetle_s_002069.png,7,7,6,1
15098,computer_keyboard_s_000313.png,39,5,8,3
15099,tiger_beetle_s_001272.png,7,7,9,8
15100,volcano_s_000035.png,49,10,8,9
15101,butterfly_s_000018.png,14,7,3,4
15102,nematode_worm_s_000492.png,99,13,8,9
15103,chimpanzee_s_001073.png,21,11,7,3
15104,oxen_s_001748.png,19,11,5,4
15105,golden_delicious_s_000504.png,0,4,7,10
15106,squirrel_s_000533.png,80,16,9,1
15107,bear_s_001817.png,3,8,3,6
15108,safety_bike_s_000178.png,8,18,8,9
15109,dromedary_s_000743.png,15,11,7,10
15110,television_s_000013.png,87,5,9,6
15111,stingray_s_001152.png,67,1,1,1
15112,whiskey_bottle_s_000613.png,9,3,9,9
15113,sunflower_s_002184.png,82,2,10,6
15114,salix_alba_s_000502.png,96,17,7,6
15115,panthera_pardus_s_000106.png,42,8,8,1
15116,tree_squirrel_s_000439.png,80,16,7,6
15117,castor_fiber_s_001032.png,4,0,3,3
15118,bachelor_girl_s_000694.png,98,14,3,9
15119,streetcar_s_000332.png,81,19,10,7
15120,castor_canadensis_s_000655.png,4,0,5,9
15121,striped_skunk_s_000162.png,75,12,1,5
15122,fishbowl_s_001665.png,10,3,8,7
15123,willow_tree_s_000903.png,96,17,6,6
15124,bed_s_000043.png,5,6,10,4
15125,rorqual_s_001685.png,95,0,1,9
15126,lawn_mower_s_001226.png,41,19,10,5
15127,winter_flounder_s_000792.png,32,1,3,7
15128,step_rocket_s_000007.png,69,19,6,10
15129,trout_s_001614.png,91,1,10,6
15130,motorcycle_s_001584.png,48,18,1,5
15131,rosebush_s_001692.png,70,2,4,1
15132,clavier_s_000362.png,39,5,1,3
15133,male_child_s_001312.png,11,14,8,1
15134,baby_s_000855.png,2,14,3,7
15135,shumard_oak_s_000083.png,52,17,5,6
15136,wolf_s_002354.png,97,8,9,10
15137,tiger_beetle_s_000173.png,7,7,3,7
15138,pinyon_s_000051.png,59,17,2,6
15139,pickup_s_001812.png,58,18,10,10
15140,caryota_urens_s_000449.png,56,17,9,8
15141,sunflower_s_000572.png,82,2,8,1
15142,pickup_truck_s_002641.png,58,18,3,10
15143,armchair_s_000370.png,20,6,1,3
15144,drawbridge_s_000789.png,12,9,5,1
15145,pear_s_000027.png,57,4,6,2
15146,elephant_s_002021.png,31,11,2,10
15147,oriental_cockroach_s_000612.png,24,7,9,1
15148,computer_keyboard_s_000299.png,39,5,9,1
15149,streetcar_s_001852.png,81,19,7,2
15150,willow_tree_s_002032.png,96,17,5,4
15151,kangaroo_s_001270.png,38,11,2,4
15152,leopard_s_001140.png,42,8,4,9
15153,black_woman_s_000477.png,98,14,7,3
15154,manual-skunk040.png,75,12,6,9
15155,couch_s_001194.png,25,6,4,4
15156,clavier_s_000731.png,39,5,3,1
15157,water_shrew_s_000496.png,74,16,2,3
15158,temple_orange_s_000147.png,53,4,6,7
15159,drawbridge_s_001748.png,12,9,9,6
15160,armoire_s_000031.png,94,6,1,6
15161,syrian_hamster_s_000091.png,36,16,2,9
15162,poppy_s_001731.png,62,2,3,7
15163,fur_seal_s_000644.png,72,0,6,6
15164,tin_can_s_001870.png,16,3,3,8
15165,fox_s_000980.png,34,12,1,8
15166,reclining_chair_s_000374.png,20,6,9,5
15167,tank_s_000443.png,85,19,5,5
15168,mushroom_s_000047.png,51,4,4,4
15169,bell_pepper_s_000741.png,83,4,3,9
15170,hedgehog_s_000301.png,63,12,3,7
15171,bartlett_pear_s_000169.png,57,4,8,2
15172,salix_viminalis_s_000380.png,96,17,3,3
15173,world_trade_center_s_000356.png,76,9,8,6
15174,caterpillar_s_001033.png,18,7,8,10
15175,macoun_s_001388.png,0,4,8,10
15176,roundworm_s_000278.png,99,13,10,9
15177,safety_bicycle_s_000162.png,8,18,1,8
15178,hedgehog_s_001196.png,63,12,4,4
15179,red_fox_s_002211.png,34,12,7,7
15180,goldfish_s_001183.png,1,1,9,9
15181,crocodylus_porosus_s_000496.png,27,15,4,10
15182,clock_s_000396.png,22,5,1,7
15183,nullarbor_plain_s_000248.png,60,10,6,4
15184,pickup_truck_s_001654.png,58,18,1,2
15185,abel_s_000349.png,46,14,1,1
15186,raccoon_s_002766.png,66,12,1,3
15187,ankylosaurus_s_000010.png,29,15,5,3
15188,plate_iron_s_000175.png,61,3,3,10
15189,dessert_plate_s_000373.png,61,3,8,7
15190,sofa_s_000145.png,25,6,3,6
15191,poppy_s_001945.png,62,2,4,4
15192,trout_s_002729.png,91,1,5,9
15193,motorcycle_s_001392.png,48,18,1,8
15194,shark_s_002007.png,73,1,3,10
15195,otter_s_001467.png,55,0,7,2
15196,chimp_s_002101.png,21,11,4,6
15197,oriental_cockroach_s_001460.png,24,7,6,4
15198,adam_s_000211.png,46,14,2,1
15199,bottle_s_000491.png,9,3,7,3
15200,bulldozer_s_002204.png,89,19,2,4
15201,little_girl_s_000353.png,35,14,9,9
15202,ladybug_s_000483.png,7,7,8,4
15203,bear_cub_s_000759.png,3,8,7,10
15204,manual-skunk018.png,75,12,2,8
15205,racoon_s_000095.png,66,12,10,6
15206,mountain_rose_s_001229.png,70,2,6,2
15207,wallaby_s_000119.png,38,11,6,4
15208,ribbon_worm_s_000184.png,99,13,10,6
15209,garden_snail_s_001067.png,77,13,2,7
15210,skyscraper_s_001922.png,76,9,5,7
15211,tulip_s_001665.png,92,2,4,9
15212,caterpillar_s_001378.png,18,7,1,4
15213,panthera_leo_s_001341.png,43,8,3,1
15214,lion_s_000097.png,43,8,6,6
15215,mount_s_000492.png,49,10,5,4
15216,right_whale_s_001056.png,95,0,5,9
15217,hedgehog_s_000106.png,63,12,5,2
15218,goblet_s_001534.png,28,3,6,2
15219,shrew_s_000606.png,74,16,7,4
15220,lamp_s_001111.png,40,5,6,3
15221,soda_can_s_001121.png,16,3,5,7
15222,bowl_s_001329.png,10,3,4,7
15223,sweet_pepper_s_000038.png,83,4,3,5
15224,rose_s_001724.png,70,2,6,9
15225,river_otter_s_000291.png,55,0,4,10
15226,sofa_s_000335.png,25,6,7,5
15227,male_child_s_000605.png,11,14,9,3
15228,crocodylus_porosus_s_000968.png,27,15,10,10
15229,worm_s_000048.png,99,13,5,9
15230,banded_gecko_s_000016.png,44,15,6,5
15231,golden_hamster_s_000313.png,36,16,4,1
15232,bulldozer_s_000364.png,89,19,10,7
15233,argiope_aurantia_s_000836.png,79,13,2,6
15234,delphinus_delphis_s_000771.png,30,0,3,2
15235,tulipa_clusiana_s_000147.png,92,2,10,2
15236,tractor_s_001587.png,89,19,4,6
15237,pickup_s_000755.png,58,18,8,9
15238,tiger_beetle_s_000064.png,7,7,9,10
15239,arabian_camel_s_000920.png,15,11,8,6
15240,navel_orange_s_000323.png,53,4,9,10
15241,car_train_s_000117.png,90,18,3,3
15242,couch_s_001933.png,25,6,2,4
15243,tiger_beetle_s_000923.png,7,7,2,10
15244,beer_bottle_s_001376.png,9,3,4,8
15245,man_s_000455.png,46,14,9,1
15246,shortfin_mako_s_000390.png,73,1,10,4
15247,eve_s_000309.png,98,14,10,4
15248,rorqual_s_000854.png,95,0,8,9
15249,raccoon_s_001941.png,66,12,7,3
15250,cattle_s_000744.png,19,11,3,2
15251,armoured_combat_vehicle_s_000073.png,85,19,4,6
15252,streetcar_s_000715.png,81,19,8,6
15253,shark_s_002297.png,73,1,7,4
15254,elephant_s_000015.png,31,11,7,2
15255,panthera_pardus_s_000044.png,42,8,3,9
15256,chimp_s_002418.png,21,11,5,8
15257,electric_lamp_s_000171.png,40,5,9,2
15258,worm_s_000263.png,99,13,6,6
15259,dessert_plate_s_000315.png,61,3,2,4
15260,icbm_s_000730.png,69,19,6,1
15261,least_shrew_s_000004.png,74,16,5,3
15262,otter_s_000833.png,55,0,8,7
15263,computer_keyboard_s_000888.png,39,5,5,9
15264,honeybee_s_000372.png,6,7,8,3
15265,red_fox_s_000801.png,34,12,9,7
15266,golden_hamster_s_000001.png,36,16,5,7
15267,bicycle_s_001814.png,8,18,8,6
15268,stingray_s_000434.png,67,1,7,2
15269,honeybee_s_002077.png,6,7,5,2
15270,guitarfish_s_000415.png,67,1,6,2
15271,mountain_rose_s_000078.png,70,2,4,10
15272,orange_s_000050.png,53,4,1,4
15273,oilcan_s_000556.png,16,3,9,9
15274,macoun_s_000022.png,0,4,1,9
15275,castle_s_001785.png,17,9,2,5
15276,eve_s_000046.png,98,14,8,10
15277,golden_hamster_s_000435.png,36,16,10,2
15278,red_delicious_s_002109.png,0,4,8,3
15279,bos_taurus_s_000146.png,19,11,5,5
15280,hamster_s_001401.png,36,16,1,6
15281,sofa_s_000387.png,25,6,8,10
15282,flatfish_s_001828.png,32,1,4,8
15283,girl_s_000503.png,35,14,4,2
15284,rose_s_000517.png,70,2,2,7
15285,turtle_s_002494.png,93,15,10,9
15286,fishbowl_s_001409.png,10,3,9,3
15287,right_whale_s_000753.png,95,0,3,3
15288,house_s_001390.png,37,9,3,7
15289,sofa_s_000343.png,25,6,1,2
15290,mourning_cloak_s_000625.png,14,7,3,8
15291,fox_s_001199.png,34,12,5,7
15292,bear_s_000712.png,3,8,2,7
15293,bear_s_001023.png,3,8,7,8
15294,breakfast_table_s_000254.png,84,6,5,4
15295,built_in_bed_s_000436.png,5,6,8,8
15296,rabbit_ears_s_001703.png,65,16,3,8
15297,red_fox_s_000258.png,34,12,5,7
15298,porcupine_s_000012.png,63,12,5,7
15299,oriental_cockroach_s_001355.png,24,7,6,9
15300,fin_whale_s_000228.png,95,0,9,2
15301,trout_s_002471.png,91,1,1,5
15302,pickup_s_000442.png,58,18,8,1
15303,edmontonia_s_000333.png,29,15,5,6
15304,sunflower_s_001602.png,82,2,6,7
15305,argiope_aurantia_s_000118.png,79,13,5,5
15306,lamp_s_002155.png,40,5,1,2
15307,motor_mower_s_000420.png,41,19,4,5
15308,streetcar_s_001019.png,81,19,10,7
15309,seal_s_001326.png,72,0,4,7
15310,red_fox_s_001480.png,34,12,6,2
15311,bear_s_001902.png,3,8,8,8
15312,motorbike_s_000362.png,48,18,1,3
15313,red_fox_s_000331.png,34,12,1,5
15314,vulpes_vulpes_s_000012.png,34,12,9,10
15315,valencia_orange_s_000005.png,53,4,10,9
15316,butterfly_s_003170.png,14,7,5,5
15317,sunflower_s_002427.png,82,2,8,7
15318,alarm_clock_s_000552.png,22,5,5,1
15319,serengeti_s_002299.png,60,10,1,5
15320,chimpanzee_s_000158.png,21,11,9,4
15321,breakfast_table_s_001487.png,84,6,10,9
15322,private_road_s_000347.png,68,9,7,4
15323,pickup_s_000505.png,58,18,9,7
15324,guitarfish_s_000837.png,67,1,4,2
15325,butterfly_orchid_s_000399.png,54,2,9,3
15326,acer_saccharum_s_000891.png,47,17,3,4
15327,adriatic_s_003141.png,71,10,3,5
15328,table_s_001609.png,84,6,4,3
15329,alarm_clock_s_000527.png,22,5,4,10
15330,easy_chair_s_001847.png,20,6,3,2
15331,adriatic_sea_s_000078.png,71,10,10,4
15332,eagle_ray_s_000137.png,67,1,1,3
15333,bos_taurus_s_000436.png,19,11,9,9
15334,goldfish_s_002716.png,1,1,10,10
15335,minibike_s_000519.png,48,18,9,8
15336,bus_s_000593.png,13,18,5,2
15337,elephant_s_001517.png,31,11,1,10
15338,chimpanzee_s_000841.png,21,11,5,10
15339,squirrel_s_000459.png,80,16,6,2
15340,sofa_s_000056.png,25,6,8,5
15341,dolphin_s_001468.png,30,0,7,9
15342,mount_s_000986.png,49,10,7,7
15343,elephant_s_001528.png,31,11,6,6
15344,wardrobe_s_000407.png,94,6,10,2
15345,access_road_s_001479.png,68,9,10,4
15346,bigarade_s_000110.png,53,4,1,3
15347,wardrobe_s_002106.png,94,6,8,3
15348,built_in_bed_s_001349.png,5,6,5,9
15349,railroad_train_s_001629.png,90,18,3,6
15350,oak_tree_s_000644.png,52,17,10,6
15351,chalice_s_002278.png,28,3,2,1
15352,minibike_s_001417.png,48,18,2,1
15353,bartlett_pear_s_000342.png,57,4,9,3
15354,built_in_bed_s_002114.png,5,6,6,10
15355,camel_s_000375.png,15,11,3,4
15356,goblet_s_000771.png,28,3,8,3
15357,cockroach_s_001546.png,24,7,5,3
15358,sunflower_s_000858.png,82,2,2,7
15359,red_fox_s_001686.png,34,12,10,5
15360,milk_can_s_001400.png,16,3,9,9
15361,safety_bike_s_000277.png,8,18,5,1
15362,sister_s_000265.png,35,14,5,1
15363,rainbow_trout_s_000571.png,91,1,2,3
15364,plate_s_000179.png,61,3,10,5
15365,citrus_aurantium_s_000336.png,53,4,4,2
15366,fox_s_001910.png,34,12,2,3
15367,closet_s_002430.png,94,6,4,3
15368,syrian_hamster_s_000387.png,36,16,9,10
15369,oak_tree_s_001632.png,52,17,10,10
15370,wood_s_001855.png,33,10,4,8
15371,seal_s_000237.png,72,0,7,1
15372,didelphis_virginiana_s_000171.png,64,12,2,2
15373,castle_s_002180.png,17,9,8,8
15374,kangaroo_s_001115.png,38,11,5,8
15375,wtc_s_001398.png,76,9,1,4
15376,rainbow_trout_s_000294.png,91,1,10,7
15377,sofa_s_001077.png,25,6,8,1
15378,easy_chair_s_001178.png,20,6,6,1
15379,plaice_s_001306.png,32,1,5,7
15380,rose_s_001908.png,70,2,8,6
15381,pine_tree_s_001788.png,59,17,9,3
15382,beetle_s_000285.png,7,7,9,8
15383,altar_boy_s_001141.png,11,14,7,9
15384,byway_s_001295.png,68,9,6,2
15385,cycle_s_002090.png,8,18,1,6
15386,dust_cloud_s_001155.png,23,10,8,5
15387,tree_squirrel_s_001026.png,80,16,7,7
15388,snail_s_002406.png,77,13,6,4
15389,mower_s_000023.png,41,19,2,8
15390,panthera_leo_s_000789.png,43,8,10,5
15391,couch_s_000542.png,25,6,5,10
15392,bed_s_000406.png,5,6,6,1
15393,skunk_s_002009.png,75,12,7,1
15394,bear_s_000333.png,3,8,7,2
15395,lamp_s_000544.png,40,5,8,10
15396,tin_can_s_001650.png,16,3,9,7
15397,lamp_s_001118.png,40,5,10,1
15398,railroad_train_s_000262.png,90,18,1,2
15399,flounder_s_000124.png,32,1,8,5
15400,nematode_s_001707.png,99,13,9,8
15401,mountain_s_000074.png,49,10,7,10
15402,squirrel_s_001062.png,80,16,4,5
15403,sunflower_s_000550.png,82,2,8,5
15404,skunk_s_001097.png,75,12,5,2
15405,icbm_s_000490.png,69,19,7,6
15406,boy_s_000283.png,11,14,6,1
15407,sofa_s_000009.png,25,6,5,7
15408,harvest_mouse_s_001439.png,50,16,6,5
15409,valencia_orange_s_000032.png,53,4,3,4
15410,camel_s_000295.png,15,11,1,5
15411,cattle_s_000607.png,19,11,1,3
15412,garden_snail_s_001706.png,77,13,9,1
15413,butterfly_s_002166.png,14,7,4,3
15414,gray_wolf_s_002232.png,97,8,4,6
15415,train_s_003161.png,90,18,4,5
15416,cichlid_s_000021.png,1,1,7,2
15417,kangaroo_s_001148.png,38,11,8,6
15418,pine_tree_s_001334.png,59,17,7,3
15419,gecko_s_000128.png,44,15,6,1
15420,army_tank_s_000033.png,85,19,10,3
15421,rosebush_s_000892.png,70,2,6,5
15422,rose_s_001980.png,70,2,3,10
15423,castor_fiber_s_000211.png,4,0,2,10
15424,exocet_s_000243.png,69,19,7,6
15425,lizard_s_002166.png,44,15,3,2
15426,valencia_orange_s_000151.png,53,4,1,7
15427,table_s_000582.png,84,6,7,2
15428,raccoon_s_002137.png,66,12,3,4
15429,panthera_leo_s_001101.png,43,8,4,6
15430,mount_s_000456.png,49,10,7,7
15431,pickup_s_000151.png,58,18,6,5
15432,palm_tree_s_002155.png,56,17,7,8
15433,lobster_s_000086.png,45,13,7,5
15434,mourning_cloak_s_000061.png,14,7,7,8
15435,wardrobe_s_001270.png,94,6,3,4
15436,common_dolphin_s_001601.png,30,0,10,10
15437,tiger_s_001151.png,88,8,10,9
15438,carphophis_amoenus_s_000130.png,78,15,9,7
15439,beer_can_s_000298.png,16,3,3,2
15440,man_s_001949.png,46,14,8,8
15441,crocodylus_niloticus_s_000230.png,27,15,1,3
15442,beaver_s_000014.png,4,0,6,5
15443,mourning_cloak_s_001086.png,14,7,8,10
15444,bicycle_s_001168.png,8,18,10,7
15445,salix_alba_s_000042.png,96,17,2,6
15446,halibut_s_000372.png,32,1,3,3
15447,minibike_s_000498.png,48,18,4,8
15448,navel_orange_s_001119.png,53,4,3,4
15449,argiope_aurantia_s_000365.png,79,13,8,5
15450,tomboy_s_000757.png,35,14,6,3
15451,otter_s_001321.png,55,0,4,6
15452,butterfly_s_001418.png,14,7,9,10
15453,racoon_s_000444.png,66,12,6,1
15454,young_girl_s_000616.png,35,14,9,1
15455,shark_s_001022.png,73,1,2,6
15456,areca_catechu_s_000201.png,56,17,10,4
15457,girl_s_000516.png,35,14,3,4
15458,hamster_s_000020.png,36,16,9,9
15459,sorex_araneus_s_000140.png,74,16,9,4
15460,sweet_pepper_s_001025.png,83,4,1,8
15461,elephant_s_000933.png,31,11,2,9
15462,shark_s_000844.png,73,1,9,1
15463,castle_s_000104.png,17,9,1,1
15464,soda_bottle_s_000089.png,9,3,3,6
15465,eagle_ray_s_000331.png,67,1,2,8
15466,cichlid_s_001359.png,1,1,7,3
15467,saucer_s_000211.png,61,3,5,10
15468,poppy_s_001680.png,62,2,1,1
15469,nile_crocodile_s_001130.png,27,15,4,1
15470,mako_shark_s_001381.png,73,1,1,9
15471,pickup_s_002045.png,58,18,9,4
15472,honeybee_s_002254.png,6,7,10,3
15473,male_child_s_000949.png,11,14,9,10
15474,poppy_s_000586.png,62,2,2,10
15475,willow_tree_s_000815.png,96,17,9,3
15476,mackerel_shark_s_000555.png,73,1,10,10
15477,castle_s_002347.png,17,9,5,2
15478,poppy_s_001185.png,62,2,6,5
15479,telephone_set_s_000727.png,86,5,9,9
15480,rosebush_s_001948.png,70,2,10,2
15481,nile_crocodile_s_001336.png,27,15,4,3
15482,eating_apple_s_000470.png,0,4,2,3
15483,sour_orange_s_000082.png,53,4,4,3
15484,otter_s_001117.png,55,0,3,2
15485,american_lobster_s_000120.png,45,13,6,5
15486,black_woman_s_000097.png,98,14,4,1
15487,tractor_s_000221.png,89,19,9,2
15488,fin_whale_s_000763.png,95,0,7,7
15489,turbot_s_000276.png,32,1,10,9
15490,male_child_s_000449.png,11,14,7,2
15491,guyot_s_000076.png,49,10,6,6
15492,pickup_s_000103.png,58,18,4,2
15493,bos_taurus_s_000016.png,19,11,2,1
15494,crocodylus_porosus_s_000580.png,27,15,1,2
15495,cattle_s_000545.png,19,11,10,9
15496,ladybug_s_000479.png,7,7,5,7
15497,tulip_s_000317.png,92,2,4,10
15498,willow_tree_s_000322.png,96,17,8,3
15499,rabbit_s_000357.png,65,16,2,10
15500,television_s_002418.png,87,5,1,7
15501,telephone_set_s_000701.png,86,5,8,8
15502,crocodylus_porosus_s_000717.png,27,15,10,7
15503,racoon_s_000120.png,66,12,1,5
15504,flatfish_s_000008.png,32,1,5,5
15505,panthera_pardus_s_000262.png,42,8,7,4
15506,adam_s_002212.png,46,14,7,8
15507,motor_mower_s_000820.png,41,19,7,8
15508,cirrocumulus_s_000439.png,23,10,2,4
15509,skunk_s_000389.png,75,12,6,6
15510,man_s_000594.png,46,14,4,6
15511,caryota_urens_s_000383.png,56,17,3,1
15512,mower_s_000788.png,41,19,8,6
15513,kangaroo_s_000009.png,38,11,6,10
15514,field_s_000628.png,60,10,2,7
15515,syrian_hamster_s_000685.png,36,16,7,2
15516,bell_pepper_s_001344.png,83,4,2,2
15517,cichlid_fish_s_000828.png,1,1,4,4
15518,skunk_s_000256.png,75,12,4,9
15519,trout_s_002658.png,91,1,4,1
15520,swamp_white_oak_s_000528.png,52,17,4,1
15521,streetcar_s_000404.png,81,19,9,3
15522,panthera_pardus_s_000865.png,42,8,2,10
15523,willow_tree_s_000292.png,96,17,10,1
15524,morchella_esculenta_s_000989.png,51,4,4,6
15525,bottle_s_001631.png,9,3,10,3
15526,tractor_s_001977.png,89,19,1,4
15527,wardrobe_s_000710.png,94,6,2,9
15528,dolphin_s_000851.png,30,0,4,2
15529,elephant_s_001068.png,31,11,2,4
15530,maple_s_001482.png,47,17,4,1
15531,wallaby_s_000781.png,38,11,6,1
15532,hognose_snake_s_001634.png,78,15,8,9
15533,striped_skunk_s_000689.png,75,12,8,5
15534,right_whale_s_000333.png,95,0,4,4
15535,motorcycle_s_001400.png,48,18,5,2
15536,palm_s_001424.png,56,17,7,6
15537,kangaroo_s_000049.png,38,11,8,2
15538,wardrobe_s_000716.png,94,6,3,2
15539,boy_s_002057.png,11,14,3,3
15540,salix_viminalis_s_000015.png,96,17,9,10
15541,anjou_s_001753.png,57,4,8,7
15542,timber_wolf_s_000478.png,97,8,5,8
15543,wood_s_001243.png,33,10,5,5
15544,mount_s_001221.png,49,10,5,8
15545,mushroom_s_000332.png,51,4,4,3
15546,apis_mellifera_s_000568.png,6,7,7,9
15547,forest_s_002107.png,33,10,6,7
15548,desk_phone_s_000269.png,86,5,6,3
15549,pickup_s_001471.png,58,18,3,3
15550,car_train_s_001928.png,90,18,8,8
15551,train_s_000167.png,90,18,6,3
15552,golden_hamster_s_001029.png,36,16,9,3
15553,cichlid_s_001393.png,1,1,7,8
15554,forest_s_001566.png,33,10,1,1
15555,lamp_s_002265.png,40,5,10,10
15556,cloud_s_001772.png,23,10,5,4
15557,hamster_s_000688.png,36,16,5,2
15558,bear_s_001394.png,3,8,10,2
15559,beaver_s_002004.png,4,0,2,1
15560,house_s_000055.png,37,9,1,5
15561,cattle_s_000894.png,19,11,7,5
15562,butterfly_orchid_s_001960.png,54,2,5,5
15563,volcano_s_000720.png,49,10,4,9
15564,motorcycle_s_000320.png,48,18,6,10
15565,fishplate_s_000530.png,61,3,10,3
15566,orchid_s_000663.png,54,2,10,9
15567,dozer_s_001313.png,89,19,2,7
15568,man_s_001017.png,46,14,7,6
15569,minibike_s_001734.png,48,18,4,10
15570,lobster_s_001843.png,45,13,1,9
15571,tractor_s_000070.png,89,19,8,8
15572,otter_s_002091.png,55,0,3,10
15573,access_road_s_000159.png,68,9,1,10
15574,gecko_s_001301.png,44,15,1,4
15575,lizard_s_000814.png,44,15,1,8
15576,sea_s_001120.png,71,10,8,10
15577,beer_can_s_000012.png,16,3,10,8
15578,leopard_s_001613.png,42,8,10,10
15579,sweet_pepper_s_000417.png,83,4,3,3
15580,computer_keyboard_s_000503.png,39,5,9,3
15581,boy_s_001302.png,11,14,5,8
15582,lawn_mower_s_000981.png,41,19,6,5
15583,bartlett_s_001148.png,57,4,4,2
15584,chimp_s_001376.png,21,11,7,1
15585,castor_canadensis_s_000231.png,4,0,5,4
15586,butterfly_orchid_s_000946.png,54,2,2,5
15587,research_rocket_s_000365.png,69,19,7,1
15588,golden_willow_s_000990.png,96,17,3,6
15589,indian_elephant_s_000202.png,31,11,5,7
15590,railroad_train_s_001041.png,90,18,4,3
